	sent_nr	sbn_verb_pos	nr_neg_roles	nr_pos_roles	word_pos	token	sent_idxs	sent_tokens	subj_nr	sent_pos	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp	word_length	target_skipped	spill_skipped
294	7	1	1	2	2	gave	[1]	['gave']	8	140	136	136	136	136	196	196	196	196	4	0	0
295	7	1	1	2	2	gave	[1]	['gave']	10	54	164	164	164	164	204	204	204	332	4	0	0
296	7	1	1	2	2	gave	[1]	['gave']	11	94	128	128	128	128	148	148	148	148	4	0	0
297	7	1	1	2	2	gave	[1]	['gave']	12	198	148	148	148	148	160	160	160	160	4	0	0
298	7	1	1	2	2	gave	[1]	['gave']	13	169	180	180	180	180	252	252	252	252	4	0	0
299	7	1	1	2	2	gave	[1]	['gave']	14	165	272	272	360	668	356	356	356	356	4	0	0
300	7	1	1	2	2	gave	[1]	['gave']	15	185	256	256	256	256	0	0	0	0	4	0	1
301	7	1	1	2	2	gave	[1]	['gave']	16	62	168	168	168	168	168	168	168	168	4	0	0
302	7	1	1	2	2	gave	[1]	['gave']	18	107	224	224	224	224	0	0	0	0	4	0	1
303	7	1	1	2	2	gave	[1]	['gave']	19	55	0	0	0	0	0	0	0	0	4	1	1
304	7	1	1	2	2	gave	[1]	['gave']	20	155	0	0	0	0	164	164	164	164	4	1	0
305	7	1	1	2	2	gave	[1]	['gave']	21	103	0	0	0	0	144	144	328	444	4	1	0
306	7	1	1	2	2	gave	[1]	['gave']	22	66	252	252	252	252	184	184	184	184	4	0	0
307	7	1	1	2	2	gave	[1]	['gave']	23	67	200	200	200	200	248	248	248	248	4	0	0
308	7	1	1	2	2	gave	[1]	['gave']	24	133	168	168	168	168	160	160	160	160	4	0	0
309	7	1	1	2	2	gave	[1]	['gave']	25	119	88	88	236	428	200	200	320	456	4	0	0
310	7	1	1	2	2	gave	[1]	['gave']	27	85	120	120	296	544	144	144	144	144	4	0	0
311	7	1	1	2	2	gave	[1]	['gave']	28	48	284	284	284	284	256	256	256	256	4	0	0
312	7	1	1	2	2	gave	[1]	['gave']	29	25	0	0	0	0	220	220	484	772	4	1	0
313	7	1	1	2	2	gave	[1]	['gave']	30	55	384	384	384	384	236	236	396	600	4	0	0
314	7	1	1	2	2	gave	[1]	['gave']	31	79	0	0	0	0	248	248	248	248	4	1	0
315	7	1	1	2	2	gave	[1]	['gave']	32	150	224	224	224	224	232	232	232	232	4	0	0
316	7	1	1	2	2	gave	[1]	['gave']	33	185	128	128	128	128	224	224	224	224	4	0	0
317	7	1	1	2	2	gave	[1]	['gave']	34	76	160	160	160	160	208	208	208	208	4	0	0
318	7	1	1	2	2	gave	[1]	['gave']	35	87	0	0	0	0	180	324	324	324	4	1	0
319	7	1	1	2	2	gave	[1]	['gave']	36	18	128	128	128	324	420	420	676	1128	4	0	0
320	7	1	1	2	2	gave	[1]	['gave']	37	200	212	212	212	212	156	156	156	156	4	0	0
321	7	1	1	2	2	gave	[1]	['gave']	38	167	212	212	212	212	236	236	236	236	4	0	0
322	7	1	1	2	2	gave	[1]	['gave']	39	41	0	0	0	0	0	0	0	0	4	1	1
323	7	1	1	2	2	gave	[1]	['gave']	40	54	200	200	200	200	144	144	144	144	4	0	0
324	7	1	1	2	2	gave	[1]	['gave']	41	24	0	0	0	0	0	0	0	0	4	1	1
325	7	1	1	2	2	gave	[1]	['gave']	42	201	124	124	124	124	0	0	0	0	4	0	1
326	7	1	1	2	2	gave	[1]	['gave']	43	148	200	200	200	200	176	176	176	176	4	0	0
327	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	1	140	208	208	208	208	272	272	272	272	6	0	0
328	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	2	33	400	400	400	400	444	444	444	444	6	0	0
329	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	3	118	220	220	220	220	164	300	300	300	6	0	0
330	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	4	190	152	152	152	152	0	0	0	0	6	0	1
331	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	5	120	256	444	444	676	280	548	548	548	6	0	0
332	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	6	185	148	148	148	148	156	156	156	156	6	0	0
333	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	7	137	232	424	424	424	0	0	0	0	6	0	1
334	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	8	134	244	244	384	536	0	0	0	0	6	0	1
335	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	10	195	84	84	208	388	188	188	188	188	6	0	0
336	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	11	40	180	180	180	180	116	116	116	116	6	0	0
337	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	12	69	276	276	276	276	168	168	168	168	6	0	0
338	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	13	16	124	124	124	124	204	204	204	204	6	0	0
339	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	14	84	180	180	180	180	0	0	0	0	6	0	1
340	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	15	51	232	380	380	380	0	0	0	0	6	0	1
341	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	16	111	172	172	172	172	184	184	184	184	6	0	0
342	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	17	169	248	248	248	248	0	0	0	0	6	0	1
343	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	18	112	164	164	164	164	0	0	0	0	6	0	1
344	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	19	92	184	184	184	184	176	176	176	176	6	0	0
345	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	20	101	76	556	556	556	120	120	120	120	6	0	0
346	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	21	72	16	16	264	440	0	0	0	0	6	0	1
347	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	22	111	0	0	0	0	0	0	0	0	6	1	1
348	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	23	12	132	132	548	1140	220	220	220	220	6	0	0
349	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	24	139	168	168	168	168	184	184	184	184	6	0	0
350	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	25	79	212	212	212	212	0	0	0	0	6	0	1
351	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	27	21	140	140	348	736	300	300	300	300	6	0	0
352	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	28	181	0	0	0	0	220	220	220	800	6	1	0
353	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	29	34	56	56	272	512	132	132	132	132	6	0	0
354	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	30	90	180	180	180	180	236	420	420	420	6	0	0
355	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	31	177	0	0	0	0	164	216	216	216	6	1	0
356	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	32	115	252	252	252	252	188	188	188	188	6	0	0
357	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	33	194	140	172	172	172	132	132	132	132	6	0	0
358	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	34	111	376	540	540	540	0	0	0	0	6	0	1
359	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	35	26	340	612	612	612	0	0	0	0	6	0	1
360	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	36	100	272	272	272	392	212	212	212	212	6	0	0
361	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	37	101	28	28	224	444	192	192	192	192	6	0	0
362	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	38	168	256	256	256	256	320	320	320	320	6	0	0
363	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	39	95	0	0	0	0	0	0	0	0	6	1	1
364	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	41	79	220	244	392	600	0	0	0	0	6	0	1
365	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	42	165	172	172	172	316	144	144	144	144	6	0	0
366	8	1	1	0	2	smiled	[1, 2]	['smiled', 'and']	43	115	0	0	0	0	204	204	204	204	6	1	0
367	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	1	140	188	188	188	188	444	444	444	444	3	0	0
368	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	2	33	0	0	0	0	0	0	0	0	3	1	1
369	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	3	118	188	188	188	188	400	400	400	400	3	0	0
370	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	4	190	304	304	304	304	540	540	540	540	3	0	0
371	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	5	120	500	500	500	500	0	0	0	0	3	0	1
372	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	6	185	416	416	416	416	0	0	0	0	3	0	1
373	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	7	137	152	152	152	480	244	716	716	716	3	0	0
374	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	8	134	212	212	212	212	208	208	208	208	3	0	0
375	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	10	195	496	496	496	496	448	448	1304	1564	3	0	0
376	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	11	40	268	268	268	432	0	0	0	0	3	0	1
377	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	12	69	964	964	964	964	0	0	0	0	3	0	1
378	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	13	16	332	332	332	332	476	476	476	476	3	0	0
379	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	14	84	200	344	344	344	456	456	456	456	3	0	0
380	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	15	51	488	488	488	488	0	0	0	0	3	0	1
381	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	16	111	280	428	428	428	264	1152	1152	1152	3	0	0
382	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	17	169	268	268	268	268	0	0	0	0	3	0	1
383	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	18	112	288	288	288	472	0	0	0	0	3	0	1
384	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	19	92	316	316	316	316	320	320	320	320	3	0	0
385	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	20	101	0	0	0	0	460	460	460	800	3	1	0
386	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	21	72	336	336	336	336	356	356	356	356	3	0	0
387	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	22	111	0	0	0	0	104	104	104	1024	3	1	0
388	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	23	12	176	176	176	176	364	516	516	516	3	0	0
389	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	24	139	364	364	364	364	0	0	0	0	3	0	1
390	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	25	79	200	200	688	812	0	0	0	0	3	0	1
391	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	27	21	60	288	288	692	0	0	0	0	3	0	1
392	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	28	181	320	320	320	320	320	320	320	320	3	0	0
393	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	29	34	140	140	140	140	452	452	452	452	3	0	0
394	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	30	90	164	164	164	360	0	0	0	0	3	0	1
395	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	31	177	0	0	0	0	328	328	328	328	3	1	0
396	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	32	115	224	224	224	224	0	0	0	0	3	0	1
397	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	33	194	80	184	344	768	112	112	112	932	3	0	0
398	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	34	111	212	544	544	544	0	0	0	0	3	0	1
399	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	35	26	212	212	212	212	200	672	672	672	3	0	0
400	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	36	100	440	440	440	440	0	0	0	0	3	0	1
401	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	37	101	648	648	648	648	0	0	0	0	3	0	1
402	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	38	168	0	0	0	0	0	0	0	0	3	1	1
403	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	39	95	0	0	0	0	164	164	164	164	3	1	0
404	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	41	79	252	360	360	360	276	276	276	276	3	0	0
405	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	42	165	0	0	0	0	136	136	136	380	3	1	0
406	8	3	1	0	4	sat	[3, 4]	['sat', 'down.']	43	115	180	536	536	536	0	0	0	0	3	0	1
407	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	1	89	124	124	124	124	0	0	0	0	7	0	1
408	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	2	130	164	240	240	240	0	0	0	0	7	0	1
409	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	3	41	144	292	292	292	208	208	208	208	7	0	0
410	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	4	194	380	380	380	380	232	232	232	232	7	0	0
411	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	5	39	204	204	204	516	0	0	0	0	7	0	1
412	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	6	77	132	132	132	132	0	0	0	0	7	0	1
413	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	7	120	164	164	164	164	0	0	0	0	7	0	1
414	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	8	43	160	160	160	160	168	168	672	840	7	0	0
415	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	10	87	124	124	124	124	0	0	0	0	7	0	1
416	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	11	115	120	120	120	120	388	544	544	544	7	0	0
417	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	12	65	260	260	400	888	236	236	236	236	7	0	0
418	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	13	104	0	0	0	0	200	200	200	200	7	1	0
419	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	14	151	236	236	236	236	0	0	0	0	7	0	1
420	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	15	102	164	164	164	164	0	0	0	0	7	0	1
421	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	16	168	192	192	192	192	556	556	556	556	7	0	0
422	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	17	154	0	0	0	0	192	192	192	192	7	1	0
423	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	18	120	148	148	148	148	0	0	0	0	7	0	1
424	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	19	32	0	0	0	0	0	0	0	0	7	1	1
425	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	20	32	132	132	132	132	0	0	0	0	7	0	1
426	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	21	96	120	120	120	120	136	136	136	136	7	0	0
427	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	22	124	152	152	152	152	0	0	0	0	7	0	1
428	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	23	155	0	0	0	0	152	152	152	152	7	1	0
429	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	24	95	164	164	164	164	0	0	0	0	7	0	1
430	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	25	22	176	340	340	452	180	180	180	180	7	0	0
431	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	27	12	0	0	0	0	288	288	288	1392	7	1	0
432	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	28	189	160	160	160	160	0	0	0	0	7	0	1
433	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	29	63	244	244	512	788	0	0	0	0	7	0	1
434	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	30	85	152	152	152	152	216	480	716	1460	7	0	0
435	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	31	178	152	152	152	152	0	0	0	0	7	0	1
436	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	32	50	176	176	176	176	288	288	288	432	7	0	0
437	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	33	150	128	128	128	128	172	308	308	308	7	0	0
438	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	34	46	176	332	332	332	192	192	192	748	7	0	0
439	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	35	2	184	184	456	708	0	0	0	0	7	0	1
440	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	36	76	236	236	536	1036	0	0	0	0	7	0	1
441	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	37	191	128	236	236	236	148	148	148	148	7	0	0
442	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	38	151	188	188	188	188	232	232	232	232	7	0	0
443	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	39	42	228	228	228	420	128	128	128	128	7	0	0
444	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	40	155	0	0	0	0	0	0	0	0	7	1	1
445	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	41	20	0	0	0	0	0	0	0	0	7	1	1
446	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	42	181	0	0	0	0	360	360	360	456	7	1	0
447	9	2	1	0	3	looking	[2, 3, 4]	['looking', 'up', 'again.']	43	16	0	0	0	0	284	284	284	284	7	1	0
448	11	1	1	1	1	Turn	[0]	['Turn']	1	169	0	0	0	0	224	224	224	384	4	1	0
449	11	1	1	1	1	Turn	[0]	['Turn']	2	116	240	240	240	240	96	96	96	96	4	0	0
450	11	1	1	1	1	Turn	[0]	['Turn']	3	20	0	0	0	0	212	756	756	756	4	1	0
451	11	1	1	1	1	Turn	[0]	['Turn']	4	112	0	0	0	0	0	0	0	0	4	1	1
452	11	1	1	1	1	Turn	[0]	['Turn']	5	22	0	0	0	0	0	0	0	0	4	1	1
453	11	1	1	1	1	Turn	[0]	['Turn']	6	47	0	0	0	0	248	248	248	248	4	1	0
454	11	1	1	1	1	Turn	[0]	['Turn']	7	153	212	212	212	212	0	0	0	0	4	0	1
455	11	1	1	1	1	Turn	[0]	['Turn']	8	177	0	0	0	0	312	452	452	452	4	1	0
456	11	1	1	1	1	Turn	[0]	['Turn']	10	161	292	292	292	292	0	0	0	0	4	0	1
457	11	1	1	1	1	Turn	[0]	['Turn']	11	42	296	432	432	432	132	132	132	132	4	0	0
458	11	1	1	1	1	Turn	[0]	['Turn']	12	192	0	0	0	0	0	0	0	0	4	1	1
459	11	1	1	1	1	Turn	[0]	['Turn']	13	134	348	348	348	348	220	220	220	220	4	0	0
460	11	1	1	1	1	Turn	[0]	['Turn']	14	186	0	0	0	0	120	428	428	428	4	1	0
461	11	1	1	1	1	Turn	[0]	['Turn']	15	93	156	156	156	156	128	128	128	128	4	0	0
462	11	1	1	1	1	Turn	[0]	['Turn']	16	110	120	316	316	316	176	176	176	176	4	0	0
463	11	1	1	1	1	Turn	[0]	['Turn']	17	166	724	724	724	724	348	348	348	348	4	0	0
464	11	1	1	1	1	Turn	[0]	['Turn']	18	20	32	32	32	32	408	408	408	408	4	0	0
465	11	1	1	1	1	Turn	[0]	['Turn']	19	16	0	0	0	0	240	240	240	424	4	1	0
466	11	1	1	1	1	Turn	[0]	['Turn']	20	58	0	0	0	0	272	272	272	404	4	1	0
467	11	1	1	1	1	Turn	[0]	['Turn']	21	46	0	0	0	0	0	0	0	0	4	1	1
468	11	1	1	1	1	Turn	[0]	['Turn']	22	162	392	392	392	392	152	152	152	152	4	0	0
469	11	1	1	1	1	Turn	[0]	['Turn']	23	7	324	324	324	324	288	288	288	288	4	0	0
470	11	1	1	1	1	Turn	[0]	['Turn']	24	80	288	288	288	288	0	0	0	0	4	0	1
471	11	1	1	1	1	Turn	[0]	['Turn']	25	184	112	112	112	112	140	140	140	328	4	0	0
472	11	1	1	1	1	Turn	[0]	['Turn']	27	20	0	0	0	0	408	408	408	408	4	1	0
473	11	1	1	1	1	Turn	[0]	['Turn']	28	115	56	360	360	360	256	256	256	256	4	0	0
474	11	1	1	1	1	Turn	[0]	['Turn']	29	177	0	0	0	0	136	268	268	380	4	1	0
475	11	1	1	1	1	Turn	[0]	['Turn']	30	20	0	0	0	0	260	260	744	1020	4	1	0
476	11	1	1	1	1	Turn	[0]	['Turn']	31	75	264	264	264	264	0	0	0	0	4	0	1
477	11	1	1	1	1	Turn	[0]	['Turn']	32	96	228	400	400	400	156	156	156	156	4	0	0
478	11	1	1	1	1	Turn	[0]	['Turn']	33	188	240	240	240	240	120	572	572	572	4	0	0
479	11	1	1	1	1	Turn	[0]	['Turn']	34	27	0	0	0	0	0	0	0	0	4	1	1
480	11	1	1	1	1	Turn	[0]	['Turn']	35	173	300	300	300	300	164	164	164	164	4	0	0
481	11	1	1	1	1	Turn	[0]	['Turn']	36	54	136	336	336	336	0	0	0	0	4	0	1
482	11	1	1	1	1	Turn	[0]	['Turn']	37	187	200	416	416	416	120	120	120	120	4	0	0
483	11	1	1	1	1	Turn	[0]	['Turn']	38	134	0	0	0	0	240	516	516	516	4	1	0
484	11	1	1	1	1	Turn	[0]	['Turn']	39	52	0	0	0	0	0	0	0	0	4	1	1
485	11	1	1	1	1	Turn	[0]	['Turn']	40	144	0	0	0	0	0	0	0	0	4	1	1
486	11	1	1	1	1	Turn	[0]	['Turn']	41	35	0	0	0	0	172	424	424	424	4	1	0
487	11	1	1	1	1	Turn	[0]	['Turn']	42	43	276	276	276	276	0	0	0	0	4	0	1
488	11	1	1	1	1	Turn	[0]	['Turn']	43	125	0	0	0	0	264	264	264	392	4	1	0
489	12	2	1	1	2	demand	[1]	['demand']	1	109	200	512	512	512	372	372	372	372	6	0	0
490	12	2	1	1	2	demand	[1]	['demand']	2	179	96	96	96	96	176	396	396	396	6	0	0
491	12	2	1	1	2	demand	[1]	['demand']	3	179	132	312	312	312	136	136	380	516	6	0	0
492	12	2	1	1	2	demand	[1]	['demand']	4	111	248	248	384	516	188	188	188	188	6	0	0
493	12	2	1	1	2	demand	[1]	['demand']	5	26	0	0	0	0	240	276	496	868	6	1	0
494	12	2	1	1	2	demand	[1]	['demand']	6	118	152	152	152	152	132	416	416	632	6	0	0
495	12	2	1	1	2	demand	[1]	['demand']	7	108	188	188	188	188	148	148	456	784	6	0	0
496	12	2	1	1	2	demand	[1]	['demand']	8	45	172	172	172	172	200	200	584	932	6	0	0
497	12	2	1	1	2	demand	[1]	['demand']	9	28	0	0	0	0	0	0	0	0	6	1	1
498	12	2	1	1	2	demand	[1]	['demand']	10	72	128	128	128	128	188	396	396	396	6	0	0
499	12	2	1	1	2	demand	[1]	['demand']	11	172	140	140	232	620	212	352	352	352	6	0	0
500	12	2	1	1	2	demand	[1]	['demand']	12	159	488	488	488	488	220	220	220	220	6	0	0
501	12	2	1	1	2	demand	[1]	['demand']	13	186	292	292	292	292	264	264	264	264	6	0	0
502	12	2	1	1	2	demand	[1]	['demand']	14	47	184	184	184	184	172	172	424	644	6	0	0
503	12	2	1	1	2	demand	[1]	['demand']	15	116	220	220	220	220	0	0	0	0	6	0	1
504	12	2	1	1	2	demand	[1]	['demand']	16	64	236	236	236	436	208	208	384	540	6	0	0
505	12	2	1	1	2	demand	[1]	['demand']	17	164	244	244	244	244	212	212	212	212	6	0	0
506	12	2	1	1	2	demand	[1]	['demand']	18	118	148	148	148	148	148	284	284	284	6	0	0
507	12	2	1	1	2	demand	[1]	['demand']	19	50	0	0	0	0	232	232	432	860	6	1	0
508	12	2	1	1	2	demand	[1]	['demand']	20	94	220	360	360	360	164	164	164	164	6	0	0
509	12	2	1	1	2	demand	[1]	['demand']	21	42	268	268	268	388	128	128	128	128	6	0	0
510	12	2	1	1	2	demand	[1]	['demand']	22	112	208	208	208	208	276	276	276	276	6	0	0
511	12	2	1	1	2	demand	[1]	['demand']	23	188	384	384	384	1440	0	0	0	0	6	0	1
512	12	2	1	1	2	demand	[1]	['demand']	24	195	164	164	164	164	316	316	316	316	6	0	0
513	12	2	1	1	2	demand	[1]	['demand']	25	151	160	352	352	352	204	340	340	340	6	0	0
514	12	2	1	1	2	demand	[1]	['demand']	27	183	228	228	228	460	276	400	400	400	6	0	0
515	12	2	1	1	2	demand	[1]	['demand']	28	172	260	260	260	260	460	460	460	460	6	0	0
516	12	2	1	1	2	demand	[1]	['demand']	29	21	0	0	0	0	0	0	0	0	6	1	1
517	12	2	1	1	2	demand	[1]	['demand']	30	189	260	260	260	784	288	428	428	428	6	0	0
518	12	2	1	1	2	demand	[1]	['demand']	31	10	236	236	236	236	140	364	364	364	6	0	0
519	12	2	1	1	2	demand	[1]	['demand']	32	199	224	224	224	224	404	404	404	404	6	0	0
520	12	2	1	1	2	demand	[1]	['demand']	33	180	248	248	248	248	272	680	680	680	6	0	0
521	12	2	1	1	2	demand	[1]	['demand']	34	148	164	164	164	164	296	296	296	296	6	0	0
522	12	2	1	1	2	demand	[1]	['demand']	35	67	200	200	200	200	104	104	260	528	6	0	0
523	12	2	1	1	2	demand	[1]	['demand']	36	104	144	144	144	144	156	296	296	556	6	0	0
524	12	2	1	1	2	demand	[1]	['demand']	37	184	148	248	248	248	156	156	272	472	6	0	0
525	12	2	1	1	2	demand	[1]	['demand']	38	11	244	244	524	768	196	196	196	196	6	0	0
526	12	2	1	1	2	demand	[1]	['demand']	39	166	184	184	184	184	196	196	196	332	6	0	0
527	12	2	1	1	2	demand	[1]	['demand']	40	33	192	192	420	588	260	260	440	536	6	0	0
528	12	2	1	1	2	demand	[1]	['demand']	41	4	268	268	268	532	132	276	276	276	6	0	0
529	12	2	1	1	2	demand	[1]	['demand']	42	144	0	0	0	0	196	376	376	376	6	1	0
530	12	2	1	1	2	demand	[1]	['demand']	43	33	196	196	196	196	192	192	464	692	6	0	0
531	13	1	1	1	4	thrown	[3]	['thrown']	1	123	232	232	232	232	0	0	0	0	6	0	1
532	13	1	1	1	4	thrown	[3]	['thrown']	2	161	196	320	320	320	0	0	0	0	6	0	1
533	13	1	1	1	4	thrown	[3]	['thrown']	3	156	124	124	564	740	400	516	516	652	6	0	0
534	13	1	1	1	4	thrown	[3]	['thrown']	4	200	340	532	532	532	0	0	0	0	6	0	1
535	13	1	1	1	4	thrown	[3]	['thrown']	5	201	244	448	448	584	76	76	76	76	6	0	0
536	13	1	1	1	4	thrown	[3]	['thrown']	6	157	136	368	368	464	0	0	0	0	6	0	1
537	13	1	1	1	4	thrown	[3]	['thrown']	7	93	160	268	268	608	0	0	0	0	6	0	1
538	13	1	1	1	4	thrown	[3]	['thrown']	8	145	264	264	400	552	0	0	0	0	6	0	1
539	13	1	1	1	4	thrown	[3]	['thrown']	10	106	0	0	0	0	28	28	28	616	6	1	0
540	13	1	1	1	4	thrown	[3]	['thrown']	11	146	204	204	204	204	172	172	172	388	6	0	0
541	13	1	1	1	4	thrown	[3]	['thrown']	12	199	52	52	52	52	0	0	0	0	6	0	1
542	13	1	1	1	4	thrown	[3]	['thrown']	13	125	224	224	224	224	0	0	0	0	6	0	1
