sent_nr	sbn_verb_pos	nr_neg_roles	nr_pos_roles	closest_role	closest_distance	closest_word	closest_word_pos	furthest_role	furthest_word	furthest_word_pos	furthest_distance	word_pos	token	sent_idxs	sent_tokens	subj_nr	sent_pos	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	16	200	200	200	200	200	148	352	352	352
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	17	57	236	236	236	236	0	0	0	0
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	18	168	236	236	236	236	0	0	0	0
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	19	184	172	172	172	172	136	328	328	328
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	20	160	0	0	0	0	248	248	248	248
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	21	13	132	132	132	132	0	0	0	0
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	22	27	172	172	172	172	0	0	0	0
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	23	153	100	352	352	352	272	272	272	272
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	24	179	420	420	420	420	280	280	344	564
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	25	89	224	224	408	1180	120	120	120	120
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	27	107	0	0	0	0	232	420	420	420
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	28	194	260	260	260	260	0	0	0	0
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	29	147	220	220	368	728	132	132	132	288
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	30	22	232	512	512	800	256	256	256	256
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	31	12	0	0	0	0	180	180	180	180
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	32	90	188	188	188	188	212	212	212	212
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	33	74	196	196	196	196	116	116	256	628
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	34	115	160	160	160	160	0	0	0	0
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	35	76	172	172	172	172	0	0	0	0
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	36	117	0	0	0	0	276	276	276	500
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	37	26	456	456	456	456	0	0	0	0
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	38	193	148	148	148	148	0	0	0	0
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	39	134	188	188	188	356	204	204	204	204
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	40	22	148	148	148	148	188	324	456	556
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	41	7	0	0	0	0	0	0	0	0
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	42	171	160	160	160	160	0	0	0	0
46	3	1	1	Agent	-3	Ted	1	Agent		-1	-3	4	bit	[3]	['bit']	43	32	0	0	0	0	152	152	152	152
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	1	44	460	672	672	672	204	204	204	204
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	2	190	76	232	232	232	124	124	124	124
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	3	166	272	272	272	272	188	188	188	188
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	4	57	232	232	232	1500	0	0	0	0
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	5	95	248	248	248	536	228	228	228	228
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	6	50	236	236	236	348	116	116	116	116
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	7	38	156	276	276	276	0	0	0	0
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	8	82	164	164	164	164	212	212	212	212
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	10	61	152	236	236	236	176	176	176	176
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	11	169	180	180	180	180	164	164	164	164
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	12	86	124	364	576	676	184	184	184	184
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	13	26	184	184	184	184	244	244	244	244
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	14	61	308	308	308	308	168	168	168	168
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	15	37	244	244	244	244	164	164	164	164
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	16	162	132	280	280	280	256	256	256	256
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	17	8	296	348	348	348	156	156	156	156
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	18	68	188	188	188	188	152	152	152	152
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	19	67	180	180	180	180	224	224	224	224
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	20	137	140	140	140	140	0	0	0	0
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	21	177	0	0	0	0	0	0	0	0
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	22	179	284	284	284	284	244	244	244	244
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	23	9	756	756	756	756	256	256	256	256
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	24	43	212	212	212	212	156	156	156	156
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	25	36	116	116	336	620	144	144	144	144
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	27	71	252	252	252	252	260	260	260	260
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	28	7	0	0	0	0	160	244	244	324
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	29	172	212	212	212	212	148	148	148	148
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	30	64	236	236	392	648	276	276	276	276
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	31	98	180	356	356	356	0	0	0	0
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	32	125	356	476	476	476	172	172	172	172
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	33	19	0	0	0	0	0	0	0	0
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	34	163	192	584	584	584	0	0	0	0
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	35	30	196	196	196	196	200	200	200	200
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	36	169	156	156	156	156	0	0	0	0
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	37	108	144	348	348	348	148	260	260	260
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	38	95	84	84	308	528	168	168	168	168
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	39	64	0	0	0	0	244	244	244	780
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	40	75	0	0	0	0	0	0	0	0
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	41	150	72	244	416	560	0	0	0	0
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	42	21	120	120	120	120	156	156	156	156
47	1	1	0	Theme	-1	Thomas	1	Theme		-1	-1	2	stepped	[1, 2, 3]	['stepped', 'back', 'and']	43	171	152	152	152	152	152	152	152	152
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	1	44	280	368	368	368	524	524	524	524
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	2	190	172	172	172	172	168	168	168	168
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	3	166	140	340	340	340	260	260	260	260
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	4	57	0	0	0	0	0	0	0	0
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	5	95	260	260	260	500	0	0	0	0
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	6	50	124	124	124	124	732	732	732	732
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	7	38	92	92	92	92	136	136	136	592
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	8	82	196	196	196	196	392	392	392	392
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	10	61	164	164	164	164	296	296	296	1808
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	11	169	152	288	288	288	312	312	312	312
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	12	86	184	184	184	184	320	320	320	1024
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	13	26	132	132	132	132	336	336	336	336
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	14	61	200	200	200	312	176	176	176	176
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	15	37	224	224	360	760	356	356	356	356
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	16	162	236	236	236	236	280	532	532	532
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	17	8	200	200	200	200	0	0	0	0
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	18	68	264	264	264	264	0	0	0	0
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	19	67	224	224	224	224	176	176	176	176
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	20	137	0	0	0	0	152	152	152	152
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	21	177	0	0	0	0	0	0	0	0
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	22	179	200	384	384	384	324	324	324	324
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	23	9	196	196	196	196	244	244	408	660
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	24	43	260	260	260	260	520	520	520	520
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	25	36	172	172	172	172	0	0	0	0
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	27	71	296	296	296	296	0	0	0	0
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	28	7	260	260	260	260	184	440	440	440
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	29	172	228	228	228	228	388	388	388	388
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	30	64	216	216	216	216	200	200	200	708
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	31	98	0	0	0	0	144	144	144	144
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	32	125	168	356	356	356	164	164	164	164
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	33	19	0	0	0	0	0	0	0	0
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	34	163	156	156	156	156	728	1196	1196	1196
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	35	30	236	236	236	236	200	200	200	200
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	36	169	236	236	236	236	0	0	0	0
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	37	108	200	388	388	388	536	536	680	896
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	38	95	240	240	240	240	0	0	0	0
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	39	64	0	0	0	0	256	256	444	1232
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	40	75	0	0	0	0	264	264	264	264
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	41	150	188	188	188	188	160	160	160	160
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	42	21	204	204	204	204	288	288	288	288
47	3	1	1	Agent	-3	Thomas	1	Agent		-1	-3	5	shook	[4]	['shook']	43	171	168	168	168	168	292	292	292	292
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	1	56	168	364	364	364	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	2	136	184	184	184	184	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	3	9	196	196	196	196	168	168	168	168
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	4	131	0	0	0	0	456	456	456	456
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	5	114	232	232	232	232	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	6	143	0	0	0	0	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	7	46	216	216	216	216	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	8	88	60	336	336	336	188	188	188	188
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	10	23	168	168	168	168	200	200	200	200
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	11	1	156	156	156	156	220	220	220	220
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	12	154	484	484	484	484	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	13	190	272	548	548	548	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	14	110	252	252	252	300	196	196	196	196
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	15	20	192	192	192	192	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	16	79	144	144	144	144	148	148	148	148
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	17	75	252	252	252	252	164	164	164	164
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	18	39	176	176	176	176	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	19	204	164	164	164	164	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	20	78	164	164	164	164	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	21	34	228	440	440	440	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	22	11	228	364	576	820	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	23	83	0	0	0	0	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	24	76	188	188	188	188	164	164	164	164
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	25	128	300	300	300	300	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	27	60	220	472	472	472	136	136	136	136
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	28	67	152	152	556	764	160	160	160	160
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	29	1	0	0	0	0	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	30	146	92	92	344	552	264	264	264	264
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	31	149	196	196	196	196	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	32	191	244	244	244	244	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	33	98	200	200	200	200	192	192	192	192
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	34	183	216	216	216	216	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	35	25	168	168	168	168	156	156	156	156
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	36	60	248	248	248	248	180	180	180	180
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	37	168	188	188	188	188	172	172	172	172
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	38	170	256	256	416	612	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	39	89	0	0	0	0	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	40	173	0	0	0	0	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	41	61	228	476	476	476	0	0	0	0
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	42	88	148	292	292	292	124	124	124	124
48	1	1	0	Theme	-1	Tom	1	Theme		-1	-1	2	stood	[1, 2, 3]	['stood', 'up', 'and']	43	167	60	60	60	60	136	136	136	136
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	1	56	204	204	204	204	248	248	248	248
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	2	136	200	200	200	200	184	600	600	600
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	3	9	136	136	136	136	184	340	340	1148
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	4	131	172	364	364	364	172	172	172	288
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	5	114	108	108	108	544	252	252	252	1188
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	6	143	0	0	0	0	0	0	0	0
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	7	46	0	0	0	0	136	136	136	608
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	8	88	228	228	228	228	288	288	288	480
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	10	23	140	140	140	140	268	268	268	268
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	11	1	220	220	220	220	176	320	320	320
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	12	154	184	184	184	184	440	440	440	440
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	13	190	248	248	248	248	0	0	0	0
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	14	110	236	236	236	236	204	204	204	204
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	15	20	180	180	180	180	92	92	320	544
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	16	79	148	148	148	148	192	192	192	192
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	17	75	300	300	300	300	0	0	0	0
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	18	39	144	144	144	144	0	0	0	0
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	19	204	164	164	164	164	260	260	260	924
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	20	78	212	212	212	212	0	0	0	0
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	21	34	88	88	88	88	0	0	0	0
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	22	11	284	284	284	284	284	284	284	284
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	23	83	320	364	704	2056	0	0	0	0
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	24	76	176	176	176	176	460	460	460	460
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	25	128	204	204	204	204	0	0	0	0
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	27	60	156	284	284	284	320	320	320	320
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	28	67	252	252	252	252	364	364	364	364
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	29	1	0	0	0	0	0	0	0	0
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	30	146	216	216	216	216	420	420	420	1372
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	31	149	292	292	292	292	0	0	0	0
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	32	191	216	216	216	216	160	160	160	160
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	33	98	188	188	188	188	184	184	184	184
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	34	183	156	156	156	156	688	688	688	688
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	35	25	184	340	340	340	0	0	0	0
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	36	60	0	0	0	0	256	256	256	520
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	37	168	180	316	316	316	148	544	544	544
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	38	170	204	204	204	204	400	868	868	868
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	39	89	0	0	0	0	192	192	192	664
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	40	173	0	0	0	0	0	0	0	0
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	41	61	216	216	216	216	0	0	0	0
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	42	88	0	0	0	0	160	160	160	160
48	3	1	1	Agent	-3	Tom	1	Agent		-1	-3	5	wiped	[4]	['wiped']	43	167	144	144	144	144	244	244	244	244
